ts,hour_utc,coin,spread,cost54,cost109
1789369037,6,XLM,0.002870,0.001613,0.001677
1789369037,6,SUI,0.000415,0.000207,0.000207
1789369037,6,HYPE,0.000125,0.000089,0.000140
1789369037,6,ZEC,0.000423,0.000239,0.000314
1789369037,6,AAVE,0.001034,0.000578,0.000587
1789369037,6,TAO,0.000854,0.000427,0.000427
1789369037,6,NEAR,0.000823,0.000411,0.000411
1789369037,6,BILL,0.004655,0.002973,0.003039
1789369540,7,BTC,0.000001,0.000001,0.000001
1789369540,7,ETH,0.000004,0.000002,0.000002
1789369540,7,SOL,0.000098,0.000049,0.000049
1789369540,7,ADA,0.000478,0.000239,0.000239
1789369540,7,LINK,0.000350,0.000244,0.000253
1789369540,7,AVAX,0.000135,0.000416,0.000478
1789369540,7,XRP,0.000144,0.000072,0.000102
1789369540,7,DOT,0.001272,0.000717,0.000725
1789369540,7,XLM,0.001569,0.000820,0.001112
1789369540,7,SUI,0.000414,0.000207,0.000207
1789369540,7,HYPE,0.000150,0.000085,0.000112
1789369540,7,ZEC,0.000009,0.000151,0.000289
1789369540,7,AAVE,0.001430,0.000837,0.000856
1789369540,7,TAO,0.000426,0.000213,0.000213
1789369540,7,NEAR,0.000411,0.000597,0.000607
1789369540,7,BILL,0.003877,0.002584,0.002650
1789369591,7,BTC,0.000001,0.000001,0.000001
1789369591,7,ETH,0.000159,0.000079,0.000079
1789369591,7,SOL,0.000197,0.000099,0.000099
1789369591,7,ADA,0.000479,0.000239,0.000239
1789369591,7,LINK,0.000350,0.000244,0.000254
1789369591,7,AVAX,0.000135,0.000533,0.000604
1789369591,7,XRP,0.000144,0.000072,0.000072
1789369591,7,DOT,0.000783,0.000473,0.000481
1789369591,7,XLM,0.001623,0.000847,0.001187
1789369591,7,SUI,0.000276,0.000138,0.000138
1789369591,7,HYPE,0.000263,0.000141,0.000169
1789369591,7,ZEC,0.000009,0.000011,0.000017
1789369591,7,AAVE,0.001112,0.000701,0.000908
1789369591,7,TAO,0.000426,0.000213,0.000213
1789369591,7,NEAR,0.000410,0.000205,0.000205
1789369591,7,BILL,0.003877,0.002584,0.002650
1789369647,7,BTC,0.000001,0.000001,0.000001
1789369647,7,ETH,0.000048,0.000024,0.000024
1789369647,7,SOL,0.000099,0.000049,0.000049
1789369647,7,ADA,0.000479,0.000239,0.000239
1789369647,7,LINK,0.000350,0.000175,0.000175
1789369647,7,AVAX,0.000674,0.000337,0.000380
1789369647,7,XRP,0.000144,0.000072,0.000072
1789369647,7,DOT,0.000784,0.000392,0.000410
1789369647,7,XLM,0.002111,0.001126,0.001145
1789369647,7,SUI,0.000414,0.000207,0.000207
1789369647,7,HYPE,0.000088,0.000106,0.000170
1789369647,7,ZEC,0.000123,0.000211,0.000289
1789369647,7,AAVE,0.000556,0.000422,0.000788
1789369647,7,TAO,0.000427,0.000547,0.000594
1789369647,7,NEAR,0.000411,0.000205,0.000205
1789369647,7,BILL,0.003877,0.002584,0.002650
1789370151,7,BTC,0.000001,0.000001,0.000001
1789370151,7,ETH,0.000036,0.000018,0.000018
1789370151,7,SOL,0.000197,0.000099,0.000099
1789370151,7,ADA,0.000479,0.000700,0.000709
1789370151,7,LINK,0.000351,0.000245,0.000254
1789370151,7,AVAX,0.000405,0.000202,0.000246
1789370151,7,XRP,0.000144,0.000072,0.000072
1789370151,7,DOT,0.001177,0.000672,0.000679
1789370151,7,XLM,0.001894,0.000983,0.000992
1789370151,7,SUI,0.000415,0.000208,0.000208
1789370151,7,HYPE,0.000263,0.000153,0.000237
1789370151,7,ZEC,0.000308,0.000160,0.000175
1789370151,7,AAVE,0.001584,0.000853,0.000862
1789370151,7,TAO,0.000854,0.000427,0.000427
1789370151,7,NEAR,0.000822,0.000411,0.000411
1789370151,7,BILL,0.006206,0.003749,0.003815
1789370201,7,BTC,0.000001,0.000001,0.000001
1789370201,7,ETH,0.000004,0.000103,0.000134
1789370201,7,SOL,0.000197,0.000099,0.000099
1789370201,7,ADA,0.000478,0.000239,0.000239
1789370201,7,LINK,0.000263,0.000201,0.000210
1789370201,7,AVAX,0.000674,0.000337,0.000380
1789370201,7,XRP,0.000072,0.000090,0.000099
1789370201,7,DOT,0.000980,0.000571,0.000580
1789370201,7,XLM,0.002597,0.001407,0.001461
1789370201,7,SUI,0.000138,0.000181,0.000194
1789370201,7,HYPE,0.000025,0.000170,0.000219
1789370201,7,ZEC,0.000097,0.000048,0.000048
1789370201,7,AAVE,0.000079,0.001879,0.001951
1789370201,7,TAO,0.000854,0.000427,0.000427
1789370201,7,NEAR,0.000822,0.000411,0.000411
1789370201,7,BILL,0.005433,0.003362,0.003428
1789370258,7,BTC,0.000001,0.000001,0.000001
1789370258,7,ETH,0.000040,0.000020,0.000020
1789370258,7,SOL,0.000197,0.000098,0.000098
1789370258,7,ADA,0.000478,0.000239,0.000267
1789370258,7,LINK,0.000175,0.000157,0.000166
1789370258,7,AVAX,0.000135,0.000300,0.000420
1789370258,7,XRP,0.000216,0.000108,0.000125
1789370258,7,DOT,0.000979,0.000571,0.000579
1789370258,7,XLM,0.001675,0.001479,0.001673
1789370258,7,SUI,0.000414,0.000254,0.000300
1789370258,7,HYPE,0.000163,0.000104,0.000150
1789370258,7,ZEC,0.000157,0.000264,0.000342
1789370258,7,AAVE,0.001109,0.000615,0.000624
1789370258,7,TAO,0.000426,0.000213,0.000213
1789370258,7,NEAR,0.000821,0.000411,0.000411
1789370258,7,BILL,0.004651,0.002971,0.003036
1789370761,7,BTC,0.000001,0.000001,0.000001
1789370761,7,ETH,0.000004,0.000002,0.000002
1789370761,7,SOL,0.000099,0.000049,0.000049
1789370761,7,ADA,0.000956,0.000478,0.000478
1789370761,7,LINK,0.000351,0.000175,0.000175
1789370761,7,AVAX,0.000675,0.000337,0.000380
1789370761,7,XRP,0.000072,0.000036,0.000036
1789370761,7,DOT,0.000785,0.000474,0.000482
1789370761,7,XLM,0.000054,0.001333,0.001385
1789370761,7,SUI,0.000277,0.000138,0.000138
1789370761,7,HYPE,0.000301,0.000155,0.000176
1789370761,7,ZEC,0.000702,0.000395,0.000521
1789370761,7,AAVE,0.001347,0.000734,0.000744
1789370761,7,TAO,0.000426,0.000213,0.000213
1789370761,7,NEAR,0.000412,0.000599,0.000608
1789370761,7,BILL,0.004655,0.003619,0.003750
1789370811,7,BTC,0.000001,0.000001,0.000001
1789370811,7,ETH,0.000012,0.000006,0.000006
1789370811,7,SOL,0.000099,0.000049,0.000049
1789370811,7,ADA,0.000478,0.000513,0.000616
1789370811,7,LINK,0.000351,0.000175,0.000175
1789370811,7,AVAX,0.000135,0.000417,0.000479
1789370811,7,XRP,0.000216,0.000140,0.000160
1789370811,7,DOT,0.000981,0.000574,0.000581
1789370811,7,XLM,0.002168,0.001227,0.001264
1789370811,7,SUI,0.000277,0.000138,0.000138
1789370811,7,HYPE,0.000175,0.000111,0.000155
1789370811,7,ZEC,0.000596,0.000299,0.000303
1789370811,7,AAVE,0.000079,0.001824,0.001884
1789370811,7,TAO,0.000426,0.000213,0.000213
1789370811,7,NEAR,0.000412,0.000206,0.000206
1789370811,7,BILL,0.005433,0.003362,0.003428
1789370868,7,BTC,0.000001,0.000001,0.000001
1789370868,7,ETH,0.000048,0.000024,0.000024
1789370868,7,SOL,0.000197,0.000099,0.000099
1789370868,7,ADA,0.000478,0.000239,0.000239
1789370868,7,LINK,0.000263,0.000201,0.000210
1789370868,7,AVAX,0.000540,0.000270,0.000313
1789370868,7,XRP,0.000216,0.000108,0.000108
1789370868,7,DOT,0.000392,0.000278,0.000286
1789370868,7,XLM,0.001844,0.000958,0.000967
1789370868,7,SUI,0.000415,0.000208,0.000208
1789370868,7,HYPE,0.000389,0.000194,0.000211
1789370868,7,ZEC,0.000350,0.000182,0.000201
1789370868,7,AAVE,0.001268,0.000855,0.001103
1789370868,7,TAO,0.000853,0.000426,0.000426
1789370868,7,NEAR,0.000412,0.000581,0.000600
1789370868,7,BILL,0.003880,0.002586,0.002652
1789371372,7,BTC,0.000001,0.000001,0.000001
1789371372,7,ETH,0.000071,0.000036,0.000036
1789371372,7,SOL,0.000099,0.000162,0.000254
1789371372,7,ADA,0.000479,0.000240,0.000240
1789371372,7,LINK,0.000351,0.000245,0.000254
1789371372,7,AVAX,0.000135,0.000418,0.000480
1789371372,7,XRP,0.000072,0.000310,0.000318
1789371372,7,DOT,0.000786,0.000393,0.000393
1789371372,7,XLM,0.002926,0.001498,0.001508
1789371372,7,SUI,0.000416,0.000232,0.000290
1789371372,7,HYPE,0.000013,0.000065,0.000129
1789371372,7,ZEC,0.000141,0.000207,0.000245
1789371372,7,AAVE,0.001191,0.000737,0.000866
1789371372,7,TAO,0.000426,0.000546,0.000593
1789371372,7,NEAR,0.000413,0.000207,0.000207
1789371372,7,BILL,0.003893,0.002595,0.002660
1789371422,7,BTC,0.000001,0.000001,0.000001
1789371422,7,ETH,0.000004,0.000090,0.000096
1789371422,7,SOL,0.000099,0.000049,0.000049
1789371422,7,ADA,0.000479,0.000239,0.000239
1789371422,7,LINK,0.000263,0.000201,0.000210
1789371422,7,AVAX,0.000676,0.000338,0.000381
1789371422,7,XRP,0.000072,0.000153,0.000173
1789371422,7,DOT,0.000589,0.000294,0.000311
1789371422,7,XLM,0.002603,0.001337,0.001346
1789371422,7,SUI,0.000415,0.000208,0.000208
1789371422,7,HYPE,0.000125,0.000067,0.000151
1789371422,7,ZEC,0.000009,0.000004,0.000004
1789371422,7,AAVE,0.000873,0.000643,0.000899
1789371422,7,TAO,0.000426,0.000546,0.000593
1789371422,7,NEAR,0.000825,0.000413,0.000413
1789371422,7,BILL,0.003890,0.002593,0.002658
1789371479,7,BTC,0.000001,0.000001,0.000001
1789371479,7,ETH,0.000052,0.000026,0.000026
1789371479,7,SOL,0.000099,0.000049,0.000049
1789371479,7,ADA,0.000478,0.000239,0.000239
1789371479,7,LINK,0.000263,0.000201,0.000210
1789371479,7,AVAX,0.000675,0.000338,0.000381
1789371479,7,XRP,0.000072,0.000036,0.000036
1789371479,7,DOT,0.000588,0.000294,0.000302
1789371479,7,XLM,0.001192,0.001309,0.001496
1789371479,7,SUI,0.000277,0.000186,0.000232
1789371479,7,HYPE,0.000251,0.000138,0.000172
1789371479,7,ZEC,0.000009,0.000004,0.000004
1789371479,7,AAVE,0.000714,0.000560,0.000818
1789371479,7,TAO,0.000426,0.000213,0.000213
1789371479,7,NEAR,0.000413,0.000625,0.000831
1789371479,7,BILL,0.004666,0.002980,0.003046
1789371983,7,BTC,0.000001,0.000001,0.000001
1789371983,7,ETH,0.000004,0.000002,0.000002
1789371983,7,SOL,0.000197,0.000099,0.000099
1789371983,7,ADA,0.000953,0.000477,0.000477
1789371983,7,LINK,0.000351,0.000245,0.000254
1789371983,7,AVAX,0.000135,0.000301,0.000319
1789371983,7,XRP,0.000072,0.000077,0.000093
1789371983,7,DOT,0.001178,0.000671,0.000679
1789371983,7,XLM,0.002873,0.001472,0.001481
1789371983,7,SUI,0.000415,0.000208,0.000208
1789371983,7,HYPE,0.000225,0.000114,0.000141
1789371983,7,ZEC,0.000079,0.000041,0.000044
1789371983,7,AAVE,0.000079,0.001296,0.001624
1789371983,7,TAO,0.000852,0.000426,0.000426
1789371983,7,NEAR,0.000413,0.000206,0.000206
1789371983,7,BILL,0.004669,0.002983,0.003048
1789372033,7,BTC,0.000001,0.000001,0.000001
1789372033,7,ETH,0.000032,0.000016,0.000016
1789372033,7,SOL,0.000099,0.000049,0.000049
1789372033,7,ADA,0.000476,0.000238,0.000238
1789372033,7,LINK,0.000263,0.000201,0.000210
1789372033,7,AVAX,0.000405,0.000319,0.000397
1789372033,7,XRP,0.000144,0.000072,0.000072
1789372033,7,DOT,0.000687,0.000425,0.000433
1789372033,7,XLM,0.002439,0.001308,0.001346
1789372033,7,SUI,0.000277,0.000138,0.000138
1789372033,7,HYPE,0.000013,0.000149,0.000178
1789372033,7,ZEC,0.000009,0.000004,0.000004
1789372033,7,AAVE,0.000952,0.000537,0.000546
1789372033,7,TAO,0.000851,0.000426,0.000426
1789372033,7,NEAR,0.000413,0.000304,0.000463
1789372033,7,BILL,0.005450,0.003373,0.003439
1789372090,7,BTC,0.000001,0.000001,0.000001
1789372090,7,ETH,0.000119,0.000060,0.000060
1789372090,7,SOL,0.000099,0.000049,0.000049
1789372090,7,ADA,0.000475,0.000238,0.000238
1789372090,7,LINK,0.000438,0.000288,0.000298
1789372090,7,AVAX,0.000674,0.000337,0.000380
1789372090,7,XRP,0.000216,0.000108,0.000108
1789372090,7,DOT,0.000784,0.000474,0.000482
1789372090,7,XLM,0.003141,0.001606,0.001616
1789372090,7,SUI,0.000138,0.000069,0.000069
1789372090,7,HYPE,0.000150,0.000078,0.000092
1789372090,7,ZEC,0.000009,0.000004,0.000004
1789372090,7,AAVE,0.000634,0.000566,0.000855
1789372090,7,TAO,0.000850,0.000425,0.000425
1789372090,7,NEAR,0.000412,0.000206,0.000206
1789372090,7,BILL,0.003890,0.002593,0.002658
1789372593,7,BTC,0.000001,0.000001,0.000001
1789372593,7,ETH,0.000115,0.000058,0.000058
1789372593,7,SOL,0.000099,0.000049,0.000049
1789372593,7,ADA,0.000475,0.000238,0.000238
1789372593,7,LINK,0.000263,0.000201,0.000210
1789372593,7,AVAX,0.000675,0.000337,0.000337
1789372593,7,XRP,0.000144,0.000072,0.000072
1789372593,7,DOT,0.001080,0.000623,0.000631
1789372593,7,XLM,0.002761,0.001487,0.001516
1789372593,7,SUI,0.000138,0.000069,0.000069
1789372593,7,HYPE,0.000188,0.000110,0.000138
1789372593,7,ZEC,0.000342,0.000171,0.000216
1789372593,7,AAVE,0.000317,0.000460,0.000931
1789372593,7,TAO,0.000425,0.000213,0.000213
1789372593,7,NEAR,0.000413,0.000527,0.000574
1789372593,7,BILL,0.004673,0.002985,0.003051
1789372643,7,BTC,0.000001,0.000001,0.000001
1789372643,7,ETH,0.000004,0.000002,0.000002
1789372643,7,SOL,0.000197,0.000099,0.000099
1789372643,7,ADA,0.000475,0.000238,0.000238
1789372643,7,LINK,0.000263,0.000201,0.000210
1789372643,7,AVAX,0.000270,0.000135,0.000264
1789372643,7,XRP,0.000216,0.000108,0.000108
1789372643,7,DOT,0.000785,0.000393,0.000393
1789372643,7,XLM,0.002490,0.001281,0.001290
1789372643,7,SUI,0.000415,0.000207,0.000207
1789372643,7,HYPE,0.000175,0.000101,0.000133
1789372643,7,ZEC,0.000009,0.000006,0.000009
1789372643,7,AAVE,0.001030,0.000576,0.000585
1789372643,7,TAO,0.000426,0.000213,0.000213
1789372643,7,NEAR,0.000413,0.000509,0.000565
1789372643,7,BILL,0.004673,0.002985,0.003051
1789372700,7,BTC,0.000001,0.000006,0.000007
1789372700,7,ETH,0.000004,0.000002,0.000002
1789372700,7,SOL,0.000099,0.000049,0.000049
1789372700,7,ADA,0.000476,0.000238,0.000238
1789372700,7,LINK,0.000351,0.000175,0.000175
1789372700,7,AVAX,0.000539,0.000270,0.000313
1789372700,7,XRP,0.000216,0.000108,0.000108
1789372700,7,DOT,0.000883,0.000604,0.000621
1789372700,7,XLM,0.002652,0.001468,0.001506
1789372700,7,SUI,0.000415,0.000207,0.000207
1789372700,7,HYPE,0.000163,0.000109,0.000174
1789372700,7,ZEC,0.000114,0.000060,0.000067
1789372700,7,AAVE,0.000079,0.000341,0.000812
1789372700,7,TAO,0.000425,0.000213,0.000213
1789372700,7,NEAR,0.000826,0.000413,0.000413
1789372700,7,BILL,0.004673,0.002985,0.003051
1789373204,8,BTC,0.000001,0.000001,0.000001
1789373204,8,ETH,0.000107,0.000054,0.000054
1789373204,8,SOL,0.000197,0.000099,0.000099
1789373204,8,ADA,0.000952,0.000476,0.000476
1789373204,8,LINK,0.000264,0.000201,0.000210
1789373204,8,AVAX,0.000948,0.000474,0.000517
1789373204,8,XRP,0.000217,0.000129,0.000155
1789373204,8,DOT,0.000393,0.000196,0.000196
1789373204,8,XLM,0.003141,0.001606,0.001616
1789373204,8,SUI,0.000415,0.000207,0.000207
1789373204,8,HYPE,0.000213,0.000112,0.000141
1789373204,8,ZEC,0.000317,0.000160,0.000164
1789373204,8,AAVE,0.001110,0.000616,0.000625
1789373204,8,TAO,0.000851,0.000426,0.000426
1789373204,8,NEAR,0.000829,0.000415,0.000415
1789373204,8,BILL,0.005450,0.003392,0.003448
1789373256,8,BTC,0.000001,0.000001,0.000001
1789373256,8,ETH,0.000052,0.000026,0.000026
1789373256,8,SOL,0.000099,0.000049,0.000049
1789373256,8,ADA,0.000476,0.000640,0.000677
1789373256,8,LINK,0.000352,0.000176,0.000176
1789373256,8,AVAX,0.001083,0.000541,0.000585
1789373256,8,XRP,0.000217,0.000108,0.000108
1789373256,8,DOT,0.000589,0.000295,0.000295
1789373256,8,XLM,0.002113,0.001092,0.001101
1789373256,8,SUI,0.000552,0.000276,0.000276
1789373256,8,HYPE,0.000188,0.000100,0.000132
1789373256,8,ZEC,0.000475,0.000240,0.000248
1789373256,8,AAVE,0.000793,0.000458,0.000467
1789373256,8,TAO,0.000851,0.000759,0.000806
1789373256,8,NEAR,0.000415,0.000207,0.000207
1789373256,8,BILL,0.005450,0.003373,0.003439
1789373312,8,BTC,0.000001,0.000001,0.000001
1789373312,8,ETH,0.000004,0.000002,0.000002
1789373312,8,SOL,0.000099,0.000049,0.000049
1789373312,8,ADA,0.000476,0.000695,0.000704
1789373312,8,LINK,0.000351,0.000176,0.000176
1789373312,8,AVAX,0.000947,0.000473,0.000517
1789373312,8,XRP,0.000072,0.000158,0.000169
1789373312,8,DOT,0.000982,0.000491,0.000491
1789373312,8,XLM,0.003193,0.001798,0.001942
1789373312,8,SUI,0.000413,0.000310,0.000397
1789373312,8,HYPE,0.000138,0.000082,0.000136
1789373312,8,ZEC,0.000009,0.000004,0.000004
1789373312,8,AAVE,0.000476,0.000559,0.001076
1789373312,8,TAO,0.000425,0.000545,0.000591
1789373312,8,NEAR,0.000827,0.000414,0.000414
1789373312,8,BILL,0.005441,0.003368,0.003433
1789373815,8,BTC,0.000001,0.000001,0.000001
1789373815,8,ETH,0.000083,0.000042,0.000042
1789373815,8,SOL,0.000099,0.000049,0.000049
1789373815,8,ADA,0.000954,0.000477,0.000477
1789373815,8,LINK,0.000352,0.000245,0.000255
1789373815,8,AVAX,0.000813,0.000407,0.000450
1789373815,8,XRP,0.000144,0.000113,0.000187
1789373815,8,DOT,0.001372,0.000767,0.000776
1789373815,8,XLM,0.000054,0.000027,0.000027
1789373815,8,SUI,0.000415,0.000207,0.000207
1789373815,8,HYPE,0.000163,0.000088,0.000121
1789373815,8,ZEC,0.000009,0.000004,0.000004
1789373815,8,AAVE,0.001586,0.000919,0.001055
1789373815,8,TAO,0.000854,0.000427,0.000427
1789373815,8,NEAR,0.000831,0.000415,0.000415
1789373815,8,BILL,0.005433,0.003362,0.003428
1789373867,8,BTC,0.000001,0.000001,0.000001
1789373867,8,ETH,0.000004,0.000104,0.000165
1789373867,8,SOL,0.000197,0.000099,0.000099
1789373867,8,ADA,0.000476,0.000584,0.000650
1789373867,8,LINK,0.000439,0.000289,0.000298
1789373867,8,AVAX,0.000135,0.000068,0.000137
1789373867,8,XRP,0.000072,0.000036,0.000036
1789373867,8,DOT,0.001468,0.000815,0.000823
1789373867,8,XLM,0.001354,0.000713,0.000722
1789373867,8,SUI,0.000414,0.000207,0.000207
1789373867,8,HYPE,0.000013,0.000059,0.000102
1789373867,8,ZEC,0.000228,0.000114,0.000114
1789373867,8,AAVE,0.000634,0.000619,0.001087
1789373867,8,TAO,0.000852,0.000426,0.000426
1789373867,8,NEAR,0.000829,0.000737,0.000783
1789373867,8,BILL,0.006211,0.003752,0.003818
1789373923,8,BTC,0.000001,0.000001,0.000001
1789373923,8,ETH,0.000004,0.000012,0.000031
1789373923,8,SOL,0.000099,0.000049,0.000065
1789373923,8,ADA,0.000476,0.000238,0.000238
1789373923,8,LINK,0.000352,0.000245,0.000255
1789373923,8,AVAX,0.000542,0.000271,0.000315
1789373923,8,XRP,0.000216,0.000108,0.000138
1789373923,8,DOT,0.001469,0.000815,0.000824
1789373923,8,XLM,0.000813,0.000442,0.000451
1789373923,8,SUI,0.000414,0.000207,0.000207
1789373923,8,HYPE,0.000213,0.000114,0.000128
1789373923,8,ZEC,0.000009,0.000004,0.000004
1789373923,8,AAVE,0.001030,0.000576,0.000585
1789373923,8,TAO,0.000426,0.000547,0.000593
1789373923,8,NEAR,0.000830,0.000737,0.000784
1789373923,8,BILL,0.005437,0.003365,0.003431
1789374425,8,BTC,0.000001,0.000001,0.000001
1789374425,8,ETH,0.000107,0.000053,0.000053
1789374425,8,SOL,0.000099,0.000049,0.000049
1789374425,8,ADA,0.000475,0.000237,0.000237
1789374425,8,LINK,0.000263,0.000201,0.000210
1789374425,8,AVAX,0.000811,0.000406,0.000449
1789374425,8,XRP,0.000216,0.000108,0.000108
1789374425,8,DOT,0.001077,0.000620,0.000628
1789374425,8,XLM,0.001791,0.001003,0.001031
1789374425,8,SUI,0.000551,0.000276,0.000276
1789374425,8,HYPE,0.000251,0.000128,0.000139
1789374425,8,ZEC,0.000448,0.000224,0.000224
1789374425,8,AAVE,0.000079,0.001489,0.001516
1789374425,8,TAO,0.000847,0.000424,0.000424
1789374425,8,NEAR,0.000413,0.000207,0.000207
1789374425,8,BILL,0.005437,0.003365,0.003431
1789374477,8,BTC,0.000001,0.000001,0.000001
1789374477,8,ETH,0.000135,0.000068,0.000074
1789374477,8,SOL,0.000098,0.000049,0.000049
1789374477,8,ADA,0.000475,0.000237,0.000237
1789374477,8,LINK,0.000351,0.000244,0.000254
1789374477,8,AVAX,0.000135,0.000068,0.000170
1789374477,8,XRP,0.000144,0.000112,0.000128
1789374477,8,DOT,0.000783,0.000473,0.000481
1789374477,8,XLM,0.001845,0.000958,0.000968
1789374477,8,SUI,0.000413,0.000322,0.000333
1789374477,8,HYPE,0.000163,0.000086,0.000113
1789374477,8,ZEC,0.000315,0.000159,0.000168
1789374477,8,AAVE,0.001107,0.000614,0.000623
1789374477,8,TAO,0.000847,0.000424,0.000424
1789374477,8,NEAR,0.000413,0.000206,0.000206
1789374477,8,BILL,0.004658,0.002976,0.003041
1789374534,8,BTC,0.000001,0.000001,0.000001
1789374534,8,ETH,0.000048,0.000024,0.000053
1789374534,8,SOL,0.000099,0.000049,0.000049
1789374534,8,ADA,0.000951,0.000476,0.000476
1789374534,8,LINK,0.000351,0.000245,0.000254
1789374534,8,AVAX,0.000677,0.000338,0.000382
1789374534,8,XRP,0.000216,0.000108,0.000108
1789374534,8,DOT,0.000882,0.000522,0.000530
1789374534,8,XLM,0.003095,0.001583,0.001593
1789374534,8,SUI,0.000414,0.000207,0.000207
1789374534,8,HYPE,0.000150,0.000081,0.000113
1789374534,8,ZEC,0.000448,0.000246,0.000306
1789374534,8,AAVE,0.001345,0.000733,0.000742
1789374534,8,TAO,0.000425,0.000544,0.000591
1789374534,8,NEAR,0.000414,0.000602,0.000611
1789374534,8,BILL,0.004662,0.002978,0.003044
1789375035,8,BTC,0.000001,0.000001,0.000001
1789375035,8,ETH,0.000004,0.000002,0.000002
1789375035,8,SOL,0.000099,0.000049,0.000049
1789375035,8,ADA,0.000476,0.000238,0.000238
1789375035,8,LINK,0.000264,0.000132,0.000132
1789375035,8,AVAX,0.000136,0.000302,0.000355
1789375035,8,XRP,0.000289,0.000144,0.000144
1789375035,8,DOT,0.000882,0.000441,0.000441
1789375035,8,XLM,0.002166,0.001119,0.001128
1789375035,8,SUI,0.000138,0.000198,0.000202
1789375035,8,HYPE,0.000264,0.000132,0.000136
1789375035,8,ZEC,0.000009,0.000197,0.000251
1789375035,8,AAVE,0.000079,0.000386,0.000571
1789375035,8,TAO,0.000424,0.000212,0.000212
1789375035,8,NEAR,0.000414,0.000207,0.000207
1789375035,8,BILL,0.005441,0.003368,0.003433
1789375087,8,BTC,0.000001,0.000001,0.000001
1789375087,8,ETH,0.000032,0.000016,0.000016
1789375087,8,SOL,0.000197,0.000099,0.000099
1789375087,8,ADA,0.000476,0.000238,0.000238
1789375087,8,LINK,0.000264,0.000201,0.000211
1789375087,8,AVAX,0.000542,0.000271,0.000315
1789375087,8,XRP,0.000144,0.000113,0.000129
1789375087,8,DOT,0.000784,0.000473,0.000482
1789375087,8,XLM,0.002546,0.001309,0.001318
1789375087,8,SUI,0.000552,0.000390,0.000402
1789375087,8,HYPE,0.000264,0.000138,0.000169
1789375087,8,ZEC,0.000193,0.000133,0.000230
1789375087,8,AAVE,0.000079,0.001288,0.001622
1789375087,8,TAO,0.000425,0.000544,0.000591
1789375087,8,NEAR,0.000415,0.000207,0.000207
1789375087,8,BILL,0.005441,0.003368,0.003433
1789375146,8,BTC,0.000001,0.000001,0.000001
1789375146,8,ETH,0.000091,0.000046,0.000046
1789375146,8,SOL,0.000099,0.000049,0.000049
1789375146,8,ADA,0.000951,0.000476,0.000476
1789375146,8,LINK,0.000176,0.000157,0.000167
1789375146,8,AVAX,0.000135,0.000302,0.000355
1789375146,8,XRP,0.000216,0.000108,0.000108
1789375146,8,DOT,0.000784,0.000392,0.000392
1789375146,8,XLM,0.003249,0.001660,0.001669
1789375146,8,SUI,0.000414,0.000338,0.000342
1789375146,8,HYPE,0.000314,0.000171,0.000230
1789375146,8,ZEC,0.000299,0.000150,0.000150
1789375146,8,AAVE,0.000950,0.000536,0.000545
1789375146,8,TAO,0.000849,0.000424,0.000424
1789375146,8,NEAR,0.000415,0.000207,0.000207
1789375146,8,BILL,0.005445,0.003371,0.003436
1789375655,8,BTC,0.000001,0.000001,0.000001
1789375655,8,ETH,0.000040,0.000020,0.000020
1789375655,8,SOL,0.000099,0.000049,0.000049
1789375655,8,ADA,0.000478,0.000239,0.000239
1789375655,8,LINK,0.000352,0.000176,0.000176
1789375655,8,AVAX,0.000136,0.000302,0.000425
1789375655,8,XRP,0.000217,0.000108,0.000108
1789375655,8,DOT,0.000981,0.000572,0.000580
1789375655,8,XLM,0.002552,0.001312,0.001321
1789375655,8,SUI,0.000138,0.000069,0.000069
1789375655,8,HYPE,0.000138,0.000082,0.000115
1789375655,8,ZEC,0.000132,0.000067,0.000071
1789375655,8,AAVE,0.001189,0.000959,0.001015
1789375655,8,TAO,0.000425,0.000213,0.000213
1789375655,8,NEAR,0.000415,0.000207,0.000207
1789375655,8,BILL,0.005445,0.003389,0.003445
1789375700,8,BTC,0.000001,0.000001,0.000001
1789375700,8,ETH,0.000004,0.000002,0.000002
1789375700,8,SOL,0.000099,0.000049,0.000049
1789375700,8,ADA,0.000478,0.000239,0.000239
1789375700,8,LINK,0.000264,0.000132,0.000132
1789375700,8,AVAX,0.000136,0.000068,0.000103
1789375700,8,XRP,0.000072,0.000036,0.000036
1789375700,8,DOT,0.000786,0.000474,0.000483
1789375700,8,XLM,0.001684,0.000878,0.000887
1789375700,8,SUI,0.000553,0.000277,0.000277
1789375700,8,HYPE,0.000164,0.000108,0.000204
1789375700,8,ZEC,0.000344,0.000175,0.000182
1789375700,8,AAVE,0.000952,0.000537,0.000546
1789375700,8,TAO,0.000851,0.000425,0.000425
1789375700,8,NEAR,0.000829,0.000736,0.000783
1789375700,8,BILL,0.004669,0.002983,0.003048
1789375757,8,BTC,0.000001,0.000001,0.000001
1789375757,8,ETH,0.000004,0.000002,0.000002
1789375757,8,SOL,0.000198,0.000099,0.000099
1789375757,8,ADA,0.000956,0.000478,0.000478
1789375757,8,LINK,0.000264,0.000202,0.000211
1789375757,8,AVAX,0.000271,0.000136,0.000180
1789375757,8,XRP,0.000145,0.000072,0.000072
1789375757,8,DOT,0.000098,0.000049,0.000049
1789375757,8,XLM,0.000435,0.000218,0.000218
1789375757,8,SUI,0.000138,0.000156,0.000238
1789375757,8,HYPE,0.000126,0.000063,0.000063
